Control ID,SCF ID,Description,Control Coverage,Response
5.3.1,"END-04, END-04.1",5.3.1 The anti-malware solution(s) is kept current via automatic updates.,Contributes,"VMware Cloud Foundation, when augmented with VMware vDefend, provides robust mechanisms to ensure its integrated anti-malware capabilities are kept current via automatic updates. The vDefend Malware Prevention Service, which inspects files and data streams at the hypervisor layer, automatically downloads the latest malware prevention signatures directly from the internet through NSX Manager without requiring manual intervention. Similarly, vDefend IDS/IPS supports automated signature downloads from vDefend Cloud, retrieving the latest signatures every 24 hours. The Global Manager can be configured to automatically push these new signatures across Local Manager sites, ensuring distributed threat detection rules are consistently up-to-date. This automated process includes version control, validation, and distribution, significantly reducing the operational burden of maintaining current threat intelligence for network-level and hypervisor-based malware detection.

While VMware Cloud Foundation and vDefend provide comprehensive automated update capabilities for their native anti-malware components, VCF does not include a general-purpose anti-malware engine with its own signature definitions. vDefend's capabilities are specific to network-level IDS/IPS and hypervisor-layer file inspection. Organizations remain responsible for deploying and managing any additional endpoint anti-malware solutions operating within guest operating systems, including ensuring those chosen solutions are configured for automatic signature and definition updates independently of the VCF and vDefend platforms."
5.3.2,"END-04, END-04.7","5.3.2 The anti-malware solution(s):
 • Performs periodic scans and active or real-time scans
 OR 
 • Performs continuous behavioral analysis of systems or processes.",Contributes,"VMware Cloud Foundation establishes a hardened infrastructure foundation, leveraging Secure Boot, code signing, and Trusted Platform Module (TPM) support to ensure host integrity and prevent unauthorized code execution.

vSphere Lifecycle Manager and Configuration Profiles maintain desired-state configurations for ESX hosts, detecting and remediating drift that could indicate tampering.

VMware vDefend extends this foundation with a distributed, hypervisor-integrated Malware Prevention Service that performs continuous behavioral analysis and real-time inspection of files and data streams. This service, deployed as a tamper-resistant Service Virtual Machine (SVM) on each ESX host, detects both known and zero-day threats, including fileless malware, by combining signature-based detection with advanced behavioral analysis.

vDefend's integrated IDS/IPS capabilities provide continuous, real-time network-level threat detection, identifying malware delivery attempts, command-and-control communications, and lateral movement patterns across east-west traffic at the vNIC level. These capabilities collectively provide robust, always-on malicious code detection and prevention at the infrastructure and network layers, operating independently of guest operating systems.

While VMware vDefend delivers significant capabilities for detecting and preventing malicious code at the hypervisor and network layers, it does not provide traditional endpoint protection within guest operating systems. Comprehensive eradication of malicious code from an already infected guest operating system, and full in-guest malware detection and prevention, remains the responsibility of the organization to deploy and manage through dedicated endpoint security tools operating within the guest OS."
5.3.2.1,"END-04, END-04.7","5.3.2.1 If periodic malware scans are performed to meet Requirement 5.3.2, the frequency of scans is defined in the entity’s targeted risk analysis, which is performed according to all elements specified in Requirement 12.3.1. 
 Applicability Notes
 This requirement applies to entities conducting periodic malware scans to meet Requirement 5.3.2.
 This requirement is a best practice until 31 March 2025, after which it will be required and must be fully considered during a PCI DSS assessment.",Contributes,"VMware Cloud Foundation (VCF) and VMware vDefend establish a highly resilient and continuously monitored environment that significantly reduces the attack surface and provides robust, real-time threat prevention. VCF ensures platform integrity through Secure Boot, Trusted Platform Module (TPM) support, host attestation, and vSphere Lifecycle Manager with Configuration Profiles, which maintain desired-state configuration and detect drift. For containerized workloads, Harbor integration provides image signing and vulnerability scanning. VMware vDefend extends this foundation with a hypervisor-integrated Malware Prevention Service that performs real-time, continuous inspection of files and data streams, including fileless malware detection, and provides IDS/IPS capabilities at the distributed firewall level. This distributed architecture operates outside the guest operating system, making it tamper-resistant and providing always-on protection that cannot be bypassed from within a compromised VM. The Security Services Platform aggregates detection events and tracks health status, offering continuous visibility into the security posture.

However, the definition of periodic malware scan frequency, as determined by a targeted risk analysis performed according to Requirement 12.3.1, remains an organizational responsibility. Neither VMware Cloud Foundation nor VMware vDefend perform the required risk analysis or define the frequency of such scans. While the platforms provide continuous threat prevention and monitoring data that can inform an organization's risk assessment, the governance process of conducting the risk analysis and establishing scan frequencies is external to the platform's technical capabilities."
5.3.3,"END-04, END-04.7","5.3.3 For removable electronic media, the anti-malware solution(s): 
 • Performs automatic scans of when the media is inserted, connected, or logically mounted,
 OR
 • Performs continuous behavioral analysis of systems or processes when the media is inserted, connected, or logically mounted.
 
 Applicability Notes
 This requirement is a best practice until 31 March 2025, after which it will be required and must be fully considered during a PCI DSS assessment.",Contributes,"VMware Cloud Foundation (VCF) establishes a robust security foundation through platform integrity controls such as Secure Boot, code signing, Trusted Platform Module (TPM) support, and host attestation, which prevent unauthorized code execution and verify known good configurations for ESX hosts.

vSphere Lifecycle Manager and Configuration Profiles maintain desired-state configuration, detecting and remediating any drift. For containerized environments, Harbor registry integration provides image signing, vulnerability scanning, and content trust.

VMware vDefend extends VCF's networking infrastructure with distributed malware detection and prevention, IDS/IPS, and network detection and response.

The vDefend Malware Prevention Service, deployed as a Service Virtual Machine (SVM) on ESX hosts, performs real-time inspection of files and data streams, combining signature-based detection with behavioral analysis to identify both known and zero-day threats, including fileless malware. This hypervisor-integrated service operates independently of guest operating systems, making it resistant to tampering.

vDefend's IDS/IPS capabilities provide continuous network-level threat detection, identifying malware delivery attempts and command-and-control communications. Health monitoring ensures the Malware Prevention Service remains active across the deployment.

While VCF and vDefend provide significant layers of defense, including behavioral analysis and real-time inspection at the hypervisor and network levels, VCF does not include a built-in anti-malware engine for direct scanning of removable media within guest operating systems.

vDefend's capabilities are focused on hypervisor-level and network-level threat prevention and do not replace traditional endpoint protection platforms (EPP) that operate within the guest OS.

Organizations are responsible for deploying and managing endpoint security solutions within guest operating systems to specifically perform automatic scans or continuous behavioral analysis *when removable electronic media is inserted, connected, or logically mounted* to a virtual machine, thereby fully addressing the control's requirement for direct interaction with removable media at the guest level."
5.3.4,"END-04, END-04.3",5.3.4 Audit logs for the anti-malware solution(s) are enabled and retained in accordance with Requirement 10.5.1.,Contributes,"VMware Cloud Foundation (VCF) establishes a foundational security posture through platform integrity controls. This includes Secure Boot enforcement, Trusted Platform Module (TPM) support, and host attestation via vCenter to verify hosts boot in a known good configuration. vSphere Lifecycle Manager and Configuration Profiles maintain desired-state configuration for ESX hosts, detecting and remediating drift from approved baselines. For container workloads, Harbor registry integration provides image signing, vulnerability scanning, and content trust.

VMware vDefend extends VCF's networking foundation with distributed anti-malware capabilities. Its Malware Prevention Service inspects files and data streams in real-time, detecting known and zero-day threats through signature-based and behavioral analysis, including fileless malware. vDefend collects forensic evidence, classifies threats, and its IDS/IPS detects network-borne malware delivery, command-and-control communications, and lateral movement. The Security Services Platform aggregates these detection events, providing centralized visibility into malware outbreaks and trends. NSX Manager centrally manages the deployment, configuration, and policy enforcement for vDefend's network-based malware prevention services, including automated distribution of custom signature bundles and verdict sharing across the environment.

While vDefend generates and aggregates detection events related to malicious code, the explicit enabling of these as formal audit logs and their retention in accordance with specific organizational requirements, such as Requirement 10.5.1, remains a customer responsibility. The customer must ensure that these events are collected, stored, and managed as auditable logs for compliance purposes.

Furthermore, general-purpose endpoint anti-malware management, including agent deployment, signature distribution for host-based antivirus, scan scheduling, quarantine management, and full eradication of malicious code from infected guest operating systems, requires separate endpoint protection tooling and associated audit log management outside of VCF and vDefend."
5.3.5,"END-04, END-04.7","5.3.5 Anti-malware mechanisms cannot be disabled or altered by users, unless specifically documented, and authorized by management on a case-by-case basis for a limited time period. 
 Applicability Notes
 Anti-malware solutions may be temporarily disabled only if there is a legitimate technical need, as authorized by management on a case-by-case basis. If anti-malware protection needs to be disabled for a specific purpose, it must be formally authorized. Additional security measures may also need to be implemented for the period during which anti-malware protection is not active.",Contributes,"VMware Cloud Foundation (VCF) and VMware vDefend provide robust mechanisms to ensure anti-malware protection is resilient against unauthorized disabling or alteration. VCF enforces platform integrity through Secure Boot, Trusted Platform Module (TPM) support, and host attestation, preventing unauthorized code execution and verifying known good configurations. vSphere Lifecycle Manager and Configuration Profiles maintain desired-state configuration for ESX hosts, detecting and remediating drift that could affect security agent installations. VCF's role-based access control model ensures that administrative actions, such as modifying security configurations or disabling services, require appropriate privileges. ESX Agent Manager further restricts non-privileged users from interfering with agent virtual machines, such as powering off endpoint protection agents.

VMware vDefend extends these capabilities with a distributed, hypervisor-integrated Malware Prevention Service that operates outside the guest operating system, making it tamper-resistant from within compromised VMs. This service, deployed as a Service Virtual Machine (SVM) on each protected ESX host, cannot be disabled or altered by guest workloads. Management of the Malware Prevention Service requires Enterprise Administrator privileges within the Security Services Platform, preventing non-privileged users from modifying or deleting the service. A dedicated DistributedMps runbook continuously verifies the health and activity of the Malware Prevention Service across the deployment, ensuring protection remains active. vDefend's IDS/IPS capabilities provide continuous, real-time network-level threat detection at the vNIC level, operating transparently to workloads and resistant to bypass from within the guest.

While VCF and vDefend provide a strong, tamper-resistant layer of anti-malware at the hypervisor and network levels, the organization remains responsible for deploying and managing traditional endpoint protection platforms (EPP) that operate within guest operating systems for full eradication of malicious code. Furthermore, the formal documentation, management authorization on a case-by-case basis, and time-limited disabling of anti-malware mechanisms are organizational policy and process requirements."
5.4,END-08,5.4 Anti-phishing mechanisms protect users against phishing attacks.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
5.4.1,END-08,"5.4.1 Processes and automated mechanisms are in place to detect and protect personnel against phishing attacks. 
 Applicability Notes
 The focus of this requirement is on protecting personnel with access to system components in-scope for PCI DSS.
 Meeting this requirement for technical and automated controls to detect and protect personnel against phishing is not the same as Requirement 12.6.3.1 for security awareness training. Meeting this requirement does not also meet the requirement for providing personnel with security awareness training, and vice versa.
 This requirement is a best practice until 31 March 2025, after which it will be required and must be fully considered during a PCI DSS assessment.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
6.1,SEA-01,6.1 Processes and mechanisms for developing and maintaining secure systems and software are defined and understood.,Contributes,"VMware vDefend operationalizes secure engineering principles directly within its network security architecture. This includes implementing zero-trust microsegmentation through the Distributed Firewall, defense-in-depth via layered controls spanning L2–L7 (Gateway Firewall, IDS/IPS, malware prevention, URL filtering, and TLS inspection), and enforcing least-privilege network access. The platform also recommends structured security projects, such as Secure External Communications, to ensure a principled approach to network security design. Furthermore, the Security Engineer role within the Security Services Platform is formally defined to build, implement, and maintain security policies, thereby supporting role-based separation of duties in security engineering activities.

While vDefend embeds and operationalizes secure engineering principles within its network security domain, the broader organizational governance for secure systems engineering and the integration of these principles into a comprehensive Software Development Life Cycle (SDLC) remain outside the platform's scope. Customers are responsible for defining and ensuring the understanding of these overarching processes and mechanisms for all secure systems and software development and maintenance across their environment."
6.1.1,"GOV-02, GOV-03, OPS-01, OPS-01.1","6.1.1 All security policies and operational procedures that are identified in Requirement 6 are:
 • Documented.
 • Kept up to date.
 • In use.
 • Known to all affected parties.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
6.1.2,"GOV-04, HRS-03, HRS-03.1","6.1.2 Roles and responsibilities for performing activities in Requirement 6 are documented, assigned, and understood. 
 New requirement - effective immediately",Not Applicable,"End user activity or process, design decision, or activity out of scope."
6.2,"SEA-01, TDA-01, TDA-02.3, TDA-05, TDA-06",6.2 Bespoke and custom software is developed securely.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
6.2.1,"IAO-04, SEA-01, TDA-01, TDA-02.3, TDA-05, TDA-06, TDA-15","6.2.1 Bespoke and custom software are developed securely, as follows:
 • Based on industry standards and/or best practices for secure development. 
 • In accordance with PCI DSS (for example, secure authentication and logging). 
 • Incorporating consideration of information security issues during each stage of the software development lifecycle. 
 Applicability Notes
 This applies to all software developed for or by the entity for the entity’s own use. This includes both bespoke and custom software. This does not apply to third-party software.",Contributes,"VMware vDefend embeds secure engineering principles directly into its network security architecture. This includes the implementation of zero-trust microsegmentation through the Distributed Firewall, defense-in-depth via layered controls spanning L2–L7 (Gateway Firewall, IDS/IPS, malware prevention, URL filtering, and TLS inspection), and least-privilege network access enforcement. The Security Engineer role within the Security Services Platform is formally defined to build, implement, and maintain security policies, supporting role-based separation of duties in security engineering activities.

These capabilities operationalize secure engineering principles within the network security domain. However, broader organizational secure systems engineering governance and the integration of security considerations throughout the software development lifecycle for bespoke and custom applications remain outside the scope of the platform. The customer is responsible for establishing and enforcing secure development standards, ensuring PCI DSS compliance for their custom applications, and integrating information security issues into each stage of their software development lifecycle."
6.2.2,"HRS-03.2, IAO-04, SAT-03, SAT-03.8, TDA-06.3, TDA-13, TDA-15","6.2.2 Software development personnel working on bespoke and custom software are trained at least once every 12 months as follows: 
 • On software security relevant to their job function and development languages.
 • Including secure software design and secure coding techniques.
 • Including, if security testing tools are used, how to use the tools for detecting vulnerabilities in software.
 Applicability Notes:
 This requirement for code reviews applies to all bespoke and custom software (both internal and public facing), as part of the system development lifecycle.
 Public-facing web applications are also subject to additional controls, to address ongoing threats and vulnerabilities after implementation, as defined at PCI DSS Requirement 6.4.
 Code reviews may be performed using either manual or automated processes, or a combination of both.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
6.2.3,"IAO-04, TDA-06.5, TDA-09, TDA-15","6.2.3 Bespoke and custom software is reviewed prior to being released into production or to customers, to identify and correct potential coding vulnerabilities, as follows:
 • Code reviews ensure code is developed according to secure coding guidelines.
 • Code reviews look for both existing and emerging software vulnerabilities.
 • Appropriate corrections are implemented prior to release.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
6.2.3.1,"IAO-04, TDA-09, TDA-15","6.2.3.1 If manual code reviews are performed for bespoke and custom software prior to release to production, code changes are:
 • Reviewed by individuals other than the originating code author, and who are knowledgeable about code-review techniques and secure coding practices.
 • Reviewed and approved by management prior to release.
 Applicability Notes
 Manual code reviews can be conducted by knowledgeable internal personnel or knowledgeable third-party personnel.
 An individual that has been formally granted accountability for release control and who is neither the original code author nor the code reviewer fulfills the criteria of being management.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
6.2.4,"IAO-04, TDA-06, TDA-09, TDA-09.2, TDA-09.3, TDA-09.4, TDA-09.5, TDA-15","6.2.4 Software engineering techniques or other methods are defined and in use by software development personnel to prevent or mitigate common software attacks and related vulnerabilities for bespoke and custom software, including but not limited to the following:
 • Injection attacks, including SQL, LDAP, XPath, or other command, parameter, object, fault, or injection-type flaws.
 • Attacks on data and data structures, including attempts to manipulate buffers, pointers, input data, or shared data.
 • Attacks on cryptography usage, including attempts to exploit weak, insecure, or inappropriate cryptographic implementations, algorithms, cipher suites, or modes of operation.
 • Attacks on business logic, including attempts to abuse or bypass application features and functionalities through the manipulation of APIs, communication protocols and channels, client-side functionality, or other system/application functions and resources. This includes cross-site scripting (XSS) and cross-site request forgery (CSRF).
 • Attacks on access control mechanisms, including attempts to bypass or abuse identification, authentication, or authorization mechanisms, or attempts to exploit weaknesses in the implementation of such mechanisms.
 • Attacks via any “high-risk” vulnerabilities identified in the vulnerability identification process, as defined in Requirement 6.3.1. 
 Applicability Notes
 This applies to all software developed for or by the entity for the entity’s own use. This includes both bespoke and custom software. This does not apply to third-party software.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
6.3,"THR-01, VPM-01, VPM-05.1",6.3 Security vulnerabilities are identified and addressed.,Meets,"VMware Cloud Foundation provides comprehensive capabilities for identifying and addressing security vulnerabilities across the entire infrastructure stack. VCF Operations includes integrated lifecycle management tools that orchestrate infrastructure updates and patch deployment, utilizing a patch planner to identify available updates, download binaries, and manage installation.

Pre-update validation ensures health and compatibility, while the Security Operations dashboard consolidates security posture information.

vSphere Lifecycle Manager (vLCM) manages desired-state configurations for ESX hosts, including firmware and drivers, scanning for deviations and remediating non-compliant hosts. VCF Operations compliance management continuously monitors for policy violations, highlights risk areas, and offers actionable, configurable automated remediation.

Diagnostic Findings automatically detects known issues and vulnerabilities, providing root cause insights and remediation steps. Configuration Profiles and Image-Based Lifecycle Management periodically assess host configurations, alert on drift, and offer automated remediation.

SDDC Manager centrally orchestrates all VCF component updates, enforcing interdependency rules and managing update bundles with pre-update health checks. VCF supports zero-downtime maintenance through DRS, Live Patching, and ESX Quick Boot.

VMware vDefend further enhances vulnerability management by providing network-layer detection, virtual patching, and security posture monitoring. Its Distributed IDS/IPS offers signature-based detection of vulnerability exploitation attempts across east-west traffic, enabling the deployment of custom signatures for virtual patching to block exploitation before official patches are available.

The IDS/IPS dashboard provides visibility into active targeting, complemented by malicious IP reputation feeds for automated threat blocking.

Security Intelligence and the Security Services Platform offer security posture dashboards and threat event monitoring, aiding in understanding network security state and prioritizing remediation. The Security Explorer visually identifies workloads potentially exposed to unpatched vulnerabilities.

vDefend Advanced Threat Prevention extends these capabilities with behavioral analysis and sandboxing, providing an additional layer of protection against zero-day exploits for systems awaiting patches.

While the platform provides robust technical mechanisms for identifying and addressing vulnerabilities, the customer is responsible for defining the organizational vulnerability management policy, establishing remediation timelines, configuring and deploying patches and updates using the provided tools, and responding to alerts and advisories. This includes managing the patch planner, configuring automated remediation actions, and ensuring that security advisories are reviewed and acted upon within their operational processes."
6.3.1,"GOV-07, IAO-04, TDA-15, THR-03, THR-06, VPM-01, VPM-01.1, VPM-03, VPM-05.1","6.3.1 Security vulnerabilities are identified and managed as follows: 
 • New security vulnerabilities are identified using industry-recognized sources for security vulnerability information, including alerts from international and national computer emergency response teams (CERTs).
 • Vulnerabilities are assigned a risk ranking based on industry best practices and consideration of potential impact. 
 • Risk rankings, at a minimum, identify all vulnerabilities considered to be a high-risk or critical to the environment. 
 • Vulnerabilities for bespoke and custom, and third-party software (for example operating systems and databases) are covered. 
 Applicability Notes
 This requirement is not achieved by, and is in addition to, performing vulnerability scans according to Requirements 11.3.1 and 11.3.2. This requirement is for a process to actively monitor industry sources for vulnerability information and for the entity to determine the risk ranking to be associated with each vulnerability.",Contributes,"VMware Cloud Foundation (VCF) and VMware vDefend provide robust capabilities for identifying and managing security vulnerabilities within the infrastructure and at the network layer. VCF Operations Diagnostics automatically detects known issues and vulnerabilities within the VCF software stack, including identifying virtual machines running vulnerable operating systems. Broadcom maintains a comprehensive security advisory system for VCF components, publishing advisories with severity information and detailed remediation instructions. VCF Operations also employs a smart ranking algorithm to prioritize alerts, aiding in the triage of issues by severity.

Similarly, VMware vDefend's Threat Intelligence Service continuously consumes updated feeds, including IDS signatures and URL/threat indicators, which are leveraged by its Distributed IDS/IPS to detect exploitation attempts. vDefend records detailed metadata for detected events, such as CVSS scores, CVE identifiers, and affected products, directly supporting industry-standard severity assessment. Its Malware Prevention component generates threat level assessments, classifying critical risks as ""High,"" and the Security Overview Dashboard allows sorting intrusion attempts by vulnerability severity, providing a ranked view of system exposure. These platforms provide the technical foundation for detecting vulnerabilities, consuming threat intelligence, and assigning initial severity or risk levels.

While VCF and vDefend offer significant technical tools for vulnerability identification and initial risk assessment, the overarching organizational process for actively monitoring industry-recognized sources like international and national computer emergency response teams (CERTs) for *all* software, including bespoke, custom, and a broader range of third-party applications, remains a customer responsibility. The formal definition of the risk ranking methodology, its integration with external vulnerability databases beyond the data provided by the platforms, and the comprehensive dissemination of threat intelligence across the entire organization require complementary processes, policies, and tooling managed by the customer. The platforms provide critical data and operational detection, but the strategic program management and enterprise-wide application of vulnerability management principles are outside their scope."
6.3.2,"AST-01, AST-02, AST-04.3, TDA-04.2, VPM-01.1, VPM-05.1","6.3.2 An inventory of bespoke and custom software, and third-party software components incorporated into bespoke and custom software is maintained to facilitate vulnerability and patch management. 
 Applicability Notes
 This requirement is a best practice until 31 March 2025, after which it will be required and must be fully considered during a PCI DSS assessment.",Contributes,"VMware Cloud Foundation (VCF) maintains a detailed, real-time inventory of technology assets across compute, storage, and networking layers, including ESX hosts, clusters, virtual machines, datastores, and networking constructs. VCF Operations discovers running applications and services along with their CPU and memory metrics, and these discovered applications can be exported. vSphere Lifecycle Manager maintains a software depot with metadata about installed components and available updates, tracking versions across the VCF environment. VCF integrates with external asset registries like ServiceNow CMDB to populate discovered resources and keep configuration items current. VCF Operations supports tags and categories for inventory objects, allowing classification by regulatory jurisdiction, business unit, or compliance scope, which can be used to align asset categorization with control applicability.

While VCF provides robust inventory for its infrastructure and discovers applications, the specific inventory of bespoke and custom software's internal components, and third-party software components incorporated into that bespoke software, for the explicit purpose of vulnerability and patch management of those custom applications, remains an organizational responsibility. The broader IT asset management program responsibilities, including establishing asset governance policies, defining ownership lifecycles, and maintaining organizational accountability for bespoke application components, are outside VCF's scope.
---
PAIF: Not Assessed |
---
VMware Live Recovery: Not Applicable | VMware Live Recovery (VLR) maintains an inventory of protected virtual machines and datastores for disaster recovery purposes, tracking protection status, replication methods, RPO targets, and recovery site locations. Storage policies and DRS tags identify which storage assets are under DR protection, and the VCF Operations Management Pack for vSphere Replication provides visibility into replication details per VM.

The inventory provided by VLR is specifically for disaster recovery and business continuity, not for identifying bespoke or custom software components within virtual machines to facilitate vulnerability and patch management of those software components.
---
VMware vDefend: Contributes | VMware vDefend, through its Security Intelligence and Security Services Platform (SSP) components, maintains an inventory of network-visible workloads organized into asset collections spanning groups, infrastructure assets, environments, applications, and application tiers. SSP supports importing inventory asset CSV files and allows filtering of assets for reporting and alerting. Security Intelligence extends this inventory with segmentation planning capabilities, displaying assets with details such as IP addresses, virtual machines, asset names, and discovered services. Tags applied to virtual machines are tracked, providing a link between asset classification and security policy enforcement.

vDefend's inventory scope is limited to network-visible workloads and applications for security segmentation and threat detection. It does not provide an inventory of the internal components of bespoke or custom software, or third-party software components incorporated into bespoke software, for the specific purpose of vulnerability and patch management of those custom applications. Enterprise-wide asset inventory tools, authorized software catalogs with business justification records, and data asset registries are organizational responsibilities that vDefend does not replace."
6.3.3,"VPM-01, VPM-04, VPM-05, VPM-05.1","6.3.3 All system components are protected from known vulnerabilities by installing applicable security patches/updates as follows: 
 • Patches/updates for critical vulnerabilities (identified according to the risk ranking process at Requirement 6.3.1) are installed within one month of release.
 • All other applicable security patches/updates are installed within an appropriate time frame as determined by the entity’s assessment of the criticality of the risk to the environment as identified according to the risk ranking process at Requirement 6.3.1",Contributes,"VMware Cloud Foundation (VCF) provides comprehensive, integrated lifecycle management for its entire infrastructure stack, ensuring protection from known vulnerabilities through automated patching and updates. SDDC Manager orchestrates centralized lifecycle management, including pre-update validation, health checks, compatibility verification, and component interdependency management.

The VCF Operations patch planner identifies, downloads, and orchestrates the installation of updates and patches for core components, with support for both online and offline environments. vSphere Lifecycle Manager (vLCM), extended by Hardware Support Manager (HSM) plugins, manages desired-state configurations for ESX hosts, including firmware and drivers, scanning for deviations and remediating non-compliant hosts.

VCF Operations compliance management continuously monitors for policy violations, highlights risk areas, and offers automated remediation actions configurable based on severity. Broadcom publishes security advisories and releases patches, with all known vulnerabilities addressed in every release, and VCF supports features like staged rollouts, rollback capabilities, live patching, and zero-downtime maintenance.

VMware vDefend complements these capabilities by providing network-level compensating controls, including Distributed IDS/IPS for detecting and blocking exploitation attempts (virtual patching), Advanced Threat Prevention for behavioral analysis and sandboxing against zero-day exploits, and microsegmentation via Distributed Firewall to isolate vulnerable workloads, thereby reducing exploitation risk during the window between vulnerability disclosure and patch deployment.

While VCF and vDefend provide robust technical mechanisms for vulnerability management and patch deployment, the customer is responsible for establishing the overarching patch management policy. This includes defining the risk ranking process (as referenced in Requirement 6.3.1) to identify critical vulnerabilities and determine the appropriate timeframes for installing all other applicable security patches and updates. The customer must also ensure that this policy is applied consistently across all system components within their environment, including guest operating systems and applications that extend beyond the VCF infrastructure stack."
6.4,"VPM-05.1, WEB-01, WEB-03",6.4 Public-facing web applications are protected against attacks.,Contributes,"VMware Cloud Foundation establishes a secure and continuously compliant infrastructure foundation for hosting public-facing web applications. Its integrated lifecycle management, centralized flaw remediation, and configuration drift detection capabilities ensure the underlying platform components, including ESX hosts and SDDC components, are patched, updated, and configured according to desired states, thereby mitigating infrastructure-level vulnerabilities.

VMware vDefend extends this protection to the application tier through its Gateway Firewall and Distributed Firewall, which enforce layers 2–7 policies. These policies include URL filtering and TLS inspection, providing application-layer threat defense by restricting unauthorized access and identifying malicious traffic patterns. Security Intelligence generates Distributed Firewall policy recommendations based on observed application traffic, and firewall rules can be configured with Allow, Drop, or Reject actions to control access to web-tier workloads.

Despite these robust network and application-tier access controls, vDefend is not a purpose-built Web Application Firewall and does not provide OWASP-ruleset-based request inspection.

Therefore, organizations must implement a dedicated Web Application Firewall solution to provide comprehensive protection against common web application vulnerabilities, such as SQL injection, cross-site scripting, and other application-layer attacks.

The customer is also responsible for secure application development practices and regular application security testing to ensure the web applications themselves are resilient."
6.4.1,"IAO-04, TDA-15, VPM-05.1, VPM-06, VPM-06.6, WEB-01, WEB-03","6.4.1 For public-facing web applications, new threats and vulnerabilities are addressed on an ongoing basis and these applications are protected against known attacks as follows:
 • Reviewing public-facing web applications via manual or automated application vulnerability security assessment tools or methods as follows:
 • At least once every 12 months and after significant changes.
 • By an entity that specializes in application security.
 • Including, at a minimum, all common software attacks in Requirement 6.2.4.
 • All vulnerabilities are ranked in accordance with requirement 6.3.1.
 • All vulnerabilities are corrected.
 • The application is re-evaluated after the corrections.
 OR
 • Installing an automated technical solution(s) that continually detects and prevents web-based attacks as follows:
 • Installed in front of public-facing web applications to detect and prevent web-based attacks.
 • Actively running and up to date as applicable.
 • Generating audit logs. 
 • Configured to either block web-based attacks or generate an alert that is immediately investigated.
 Applicability Notes
 This assessment is not the same as the vulnerability scans performed for Requirement 11.3.1 and 11.3.2.
 This requirement will be superseded by Requirement 6.4.2 after 31 March 2025 when Requirement 6.4.2 becomes effective.",Contributes,"VMware Cloud Foundation provides robust capabilities for managing the security posture of its underlying infrastructure, which forms the foundation for public-facing web applications.

This includes centralized flaw remediation through integrated lifecycle management, where SDDC Manager orchestrates updates, manages bundles, and enforces component interdependency rules across the entire infrastructure stack. vSphere Lifecycle Manager extends this remediation to ESX hosts, ensuring consistent patching and configuration.

VCF Operations offers compliance management to detect violations, highlight risks, and provide actionable remediation recommendations, including automated actions. Diagnostic Findings proactively discover known issues and apply fixes based on best practices and knowledge base articles. Configuration Profiles, Host Profiles, and Image-Based Lifecycle Management continuously assess host configurations against a desired state, alerting administrators to drift and offering automated remediation.

VCF Operations Diagnostics automatically detects known issues and and security vulnerabilities within the VCF software stack itself, scanning against VMware best practices and providing detailed descriptions, root cause insights, and remediation steps. The Security Operations dashboard consolidates security elements, highlighting exposure across the environment, and identifies vulnerable operating systems.

VMware vDefend further contributes to the protection of web applications by providing advanced network security services.

Its Security Intelligence Security Segmentation Report identifies vulnerable workloads and offers an overall view of security posture, while IDS/IPS threat detection records security issues, including CVSS scores and attack details. The Security Services Platform security explorer visually represents the security posture within the vDefend-managed environment.

The vDefend Gateway Firewall and Distributed Firewall enforce layers 2–7 policies, including URL filtering and TLS inspection, which offer application-layer threat defense. Security Intelligence generates Distributed Firewall policy recommendations by correlating traffic patterns, and firewall rules support Allow, Drop, or Reject actions to restrict unauthorized application-layer access to web-tier workloads.

While VMware Cloud Foundation and vDefend provide comprehensive security for the infrastructure and network layers, they do not perform application-layer vulnerability scanning for guest operating systems or the public-facing web applications themselves. Dedicated third-party vulnerability scanning tools are required to conduct the necessary application security assessments, including identifying common software attacks and ensuring all vulnerabilities are corrected and re-evaluated.

Furthermore, while vDefend offers strong network and application-tier access control, it is not a purpose-built Web Application Firewall and does not provide OWASP-ruleset-based request inspection. A dedicated WAF is necessary to fully satisfy the requirement for an automated technical solution that continually detects and prevents web-based attacks with comprehensive application-layer protection."
