Control ID,Description,Bridging SCF Controls,Relevant SCG Controls
CEK-16.1,"Are processes, procedures, and technical measures to monitor, review and approve key transitions (e.g., from any state to/from suspension) being defined, implemented, and evaluated to include legal and regulatory requirement provisions?","CRY-09, CRY-09.3","esx-9.hardware-tpm, esx-9.key-persistence, esx-9.tpm-recovery-key-backup, vcenter-9.native-key-provider-backup, vsan-9.rekey-interval"
CEK-17.1,"Are processes, procedures, and technical measures to deactivate keys (at the time of their expiration date) being defined, implemented, and evaluated to include legal and regulatory requirement provisions?","CRY-09, CRY-09.3","esx-9.hardware-tpm, esx-9.key-persistence, esx-9.tpm-recovery-key-backup, vcenter-9.native-key-provider-backup, vsan-9.rekey-interval"
CEK-18.1,"Are processes, procedures, and technical measures to manage archived keys in a secure repository (requiring least privilege access) being defined, implemented, and evaluated to include legal and regulatory requirement provisions?",CRY-09,"esx-9.hardware-tpm, esx-9.key-persistence, esx-9.tpm-recovery-key-backup, vsan-9.rekey-interval"
CEK-19.1,"Are processes, procedures, and technical measures to use compromised keys to encrypt information in specific scenarios (e.g., only in controlled circumstances and thereafter only for data decryption and never for encryption) defined, implemented, and evaluated to include legal and regulatory requirement provisions?","CRY-09, CRY-09.3","esx-9.hardware-tpm, esx-9.key-persistence, esx-9.tpm-recovery-key-backup, vcenter-9.native-key-provider-backup, vsan-9.rekey-interval"
CEK-20.1,"Are processes, procedures, and technical measures to assess operational continuity risks (versus the risk of losing control of keying material and exposing protected data) being defined, implemented, and evaluated to include legal and regulatory requirement provisions?",CRY-09,"esx-9.hardware-tpm, esx-9.key-persistence, esx-9.tpm-recovery-key-backup, vsan-9.rekey-interval"
CEK-21.1,"Are key management system processes, procedures, and technical measures being defined, implemented, and evaluated to track and report all cryptographic materials and status changes that include legal and regulatory requirements provisions?",CRY-09,"esx-9.hardware-tpm, esx-9.key-persistence, esx-9.tpm-recovery-key-backup, vsan-9.rekey-interval"
DCS-09.1,Is equipment identification used as a method for connection authentication?,IAC-04,"esx-9.iscsi-mutual-chap, vsan-9.iscsi-mutual-chap"
DSP-10.1,"Are processes, procedures, and technical measures defined, implemented, and evaluated to ensure any transfer of personal or sensitive data is protected from unauthorized access and only processed within scope (as permitted by respective laws and regulations)?","CRY-01, CRY-03","automation-9.oidc-settings, esx-9.entropy, esx-9.hardware-cpu-amd-cc, esx-9.hardware-cpu-intel-cc, esx-9.log-forwarding-tls-ciphers, esx-9.nfs-traffic-protection, esx-9.tls-ciphers, esx-9.vmk-storage, esx-9.vmk-vmotion, esx-9.vmotion-encryption-offload, nsx-9.load-balancer-fips, nsx-9.tls-ciphers, operations-9.logs-ssl-api, operations-9.logs-ssl-syslog, vcenter-9.smtp, vcenter-9.snmp3, vcenter-9.tls-ciphers, vm-9.ft-encrypted, vm-9.vmotion-encrypted, vsan-9.encryption-transit-esa, vsan-9.encryption-transit-osa, vsan-9.file-services-authentication-smb, vsan-9.storage-cluster-traffic-protection"
DSP-17.1,"Are processes, procedures, and technical measures defined and implemented to protect sensitive data throughout its lifecycle?",IAC-20.1,vcenter-9.content-library-authentication
I&S-02.1,"Is resource availability, quality, and capacity planned and monitored in a way that delivers required system performance, as determined by the business?",CAP-01,"vcenter-9.drs, vsan-9.automatic-rebalance, vsan-9.operations-reserve"
I&S-04.1,"Is every host and guest OS, hypervisor, or infrastructure control plane hardened (according to their respective best practices) and supported by technical controls as part of a security baseline?",CFG-02,vcf-9.secure-baseline
I&S-06.1,"Are applications and infrastructures designed, developed, deployed, and configured such that service customer (tenant) access is appropriately segmented, segregated, monitored, and restricted?",NET-06,"esx-9.nfs-traffic-protection, esx-9.vmk-storage, esx-9.vmk-vmotion, vsan-9.network-isolation-vsan-iscsi-target, vsan-9.storage-cluster-traffic-protection"
IAM-05.1,Is the least privilege principle employed when implementing information system access?,IAC-21,"esx-9.ad-admin-group-autoadd, esx-9.lockdown-dcui-access, esx-9.lockdown-exception-users, vcf-9.permissions-roles, vm-9.isolation-device-connectable-deactivate, vm-9.pci-passthrough"
IAM-06.1,"Is an identity access provisioning process defined and implemented which authorizes, records, and communicates data and assets access changes?",IAC-07,operations-9.non-imported-vidm
IAM-07.1,Is a process in place to de-provision or modify identity access in a timely manner?,IAC-07,operations-9.non-imported-vidm
IAM-08.1,"Are reviews and revalidation of identity access for least privilege and separation of duties completed with a frequency commensurate with organizational risk tolerance, and at least annually or upon significant changes?",IAC-17,"esx-9.ad-admin-validate-interval, vcf-9.permissions-roles"
IAM-09.1,"Are processes, procedures, and technical measures for the segregation of privileged access roles defined, implemented, and evaluated?","IAC-16, IAC-17","esx-9.ad-admin-group-autoadd, esx-9.ad-admin-validate-interval, vcenter-9.bashshelladministrators, vcf-9.permissions-roles"
IAM-10.1,Is an access process defined and implemented to ensure privileged access roles and rights are granted for a limited period?,"IAC-16, IAC-17","esx-9.ad-admin-group-autoadd, esx-9.ad-admin-validate-interval, vcenter-9.bashshelladministrators, vcf-9.permissions-roles"
IAM-10.2,Are procedures implemented to prevent the accumulation of segregated privileged access?,"IAC-16, IAC-17","esx-9.ad-admin-group-autoadd, esx-9.ad-admin-validate-interval, vcenter-9.bashshelladministrators, vcf-9.permissions-roles"
IAM-11.1,"Are processes and procedures for service customers to participate, where applicable, in granting access for agreed, high risk as (defined by the organizational risk assessment) privileged access roles defined, implemented and evaluated?","IAC-16, IAC-17, TPM-03, TPM-04","esx-9.ad-admin-group-autoadd, esx-9.ad-admin-validate-interval, vcenter-9.administration-client-plugins, vcenter-9.bashshelladministrators, vcf-9.permissions-roles"
IAM-13.1,"Are processes, procedures, and technical measures for authenticating access to systems, application, and data assets including multifactor authentication for a least-privileged user and sensitive data access defined, implemented, and evaluated?","IAC-02, IAC-04, IAC-10.1, IAC-10.2, IAC-21","esx-9.account-password-history, esx-9.ad-admin-group-autoadd, esx-9.iscsi-mutual-chap, esx-9.lockdown-dcui-access, esx-9.lockdown-exception-users, esx-9.log-forwarding-tls-ciphers, esx-9.log-forwarding-tls-x509, esx-9.password-complexity, esx-9.password-max-age, fleet-9.password-policy, nsx-9.password-complexity, operations-9.certificates-validation, operations-9.password-complexity, vcenter-9.password-complexity, vcenter-9.password-history, vcenter-9.password-max-age, vcenter-9.vami-password-max-age, vcenter-9.vpxuser-length, vcf-9.mfa, vcf-9.permissions-roles, vm-9.isolation-device-connectable-deactivate, vm-9.pci-passthrough, vsan-9.iscsi-mutual-chap"
IAM-13.2,Are digital certificates or alternatives that achieve an equivalent security level for system identities adopted?,"IAC-02, IAC-04, IAC-10.1, IAC-10.2, IAC-21","esx-9.account-password-history, esx-9.ad-admin-group-autoadd, esx-9.iscsi-mutual-chap, esx-9.lockdown-dcui-access, esx-9.lockdown-exception-users, esx-9.log-forwarding-tls-ciphers, esx-9.log-forwarding-tls-x509, esx-9.password-complexity, esx-9.password-max-age, fleet-9.password-policy, nsx-9.password-complexity, operations-9.certificates-validation, operations-9.password-complexity, vcenter-9.password-complexity, vcenter-9.password-history, vcenter-9.password-max-age, vcenter-9.vami-password-max-age, vcenter-9.vpxuser-length, vcf-9.mfa, vcf-9.permissions-roles, vm-9.isolation-device-connectable-deactivate, vm-9.pci-passthrough, vsan-9.iscsi-mutual-chap"
IAM-14.1,"Are processes, procedures, and technical measures for the secure management of authentication credentials, including passwords, defined, implemented, and evaluated?","IAC-10, IAC-10.1, IAC-10.2","automation-9.oidc-settings, automation-9.timeouts, esx-9.account-password-history, esx-9.log-forwarding-tls-ciphers, esx-9.log-forwarding-tls-x509, esx-9.password-complexity, esx-9.password-max-age, fleet-9.access-token, fleet-9.api-token, fleet-9.password-policy, nsx-9.password-complexity, operations-9.certificates-validation, operations-9.password-complexity, sddc-9.basic-auth-disable, vcenter-9.password-complexity, vcenter-9.password-history, vcenter-9.password-max-age, vcenter-9.vami-password-max-age, vcenter-9.vpxuser-length"
IAM-15.1,"Are processes, procedures, and technical measures to verify access to data and system functions authorized, defined, implemented, and evaluated?","IAC-10, IAC-10.1, IAC-10.4, IAC-10.8","automation-9.oidc-settings, automation-9.timeouts, esx-9.account-password-history, esx-9.ad-admin-group-name, esx-9.hardware-management-security, esx-9.password-complexity, esx-9.password-max-age, fleet-9.access-token, fleet-9.api-token, fleet-9.password-policy, nsx-9.password-complexity, operations-9.password-complexity, sddc-9.api-admin, sddc-9.basic-auth-disable, vcenter-9.password-complexity, vcenter-9.password-history, vcenter-9.password-max-age, vcenter-9.vami-password-max-age, vcenter-9.vpxuser-length"
LOG-02.1,"Are processes, procedures, and technical measures defined, implemented, and evaluated to ensure audit log security and retention?",MON-08,"esx-9.log-audit-persistent, esx-9.log-filter, esx-9.log-persistent, operations-9.logs-authenticated-ingestion"
LOG-03.1,Are security-related events identified and monitored within applications and the underlying infrastructure?,MON-01.4,"esx-9.cpu-hyperthread-warning, esx-9.shell-warning"
LOG-03.2,Is a system defined and implemented to generate alerts to responsible stakeholders based on security events and their corresponding metrics?,MON-01.4,"esx-9.cpu-hyperthread-warning, esx-9.shell-warning"
LOG-04.1,"Is audit log access restricted to authorized identities, and are records of that access maintained?",MON-10,"automation-9.activity-log, esx-9.log-audit-local-capacity, esx-9.log-audit-persistent, esx-9.log-persistent, operations-9.action-history-retention, operations-9.log-retention, vcenter-9.events-database-retention, vm-9.log-retention"
LOG-06.1,Is a reliable time source being used across all relevant information processing systems?,SEA-20,"esx-9.hardware-management-time, esx-9.time, fleet-9.time, pnr-9.time, vcenter-9.time"
LOG-09.1,"Are audit records generated, and do they contain relevant security information?",MON-03,"esx-9.log-audit-local, esx-9.log-filter, esx-9.log-level, guest-9.tools-logs, networks-9.audit-identity, nsx-9.log-level, vcenter-9.logs-level-global, vm-9.log-enable"
LOG-10.1,"Are audit records protected from unauthorized access, modification, and deletion?",MON-08,"esx-9.log-audit-persistent, esx-9.log-filter, esx-9.log-persistent, operations-9.logs-authenticated-ingestion"
LOG-11.1,"Are monitoring and internal reporting capabilities established to report on cryptographic operations, encryption, and key management policies, processes, procedures, and controls?","CRY-01, CRY-09","esx-9.entropy, esx-9.hardware-cpu-amd-cc, esx-9.hardware-cpu-intel-cc, esx-9.hardware-tpm, esx-9.key-persistence, esx-9.tpm-recovery-key-backup, nsx-9.load-balancer-fips, vcenter-9.snmp3, vsan-9.rekey-interval"
LOG-12.1,Are key lifecycle management events logged and monitored to enable auditing and reporting on cryptographic keys' usage?,MON-03,"esx-9.log-audit-local, esx-9.log-filter, esx-9.log-level, guest-9.tools-logs, networks-9.audit-identity, nsx-9.log-level, vcenter-9.logs-level-global, vm-9.log-enable"
TVM-08.1,"Are processes, procedures and technical measures defined, implemented and evaluated based on identified risks to support scheduled and emergency responses to vulnerability identification?",VPM-04,esx-9.supported
TVM-10.1,"Is a risk-based method used for the prioritization and mitigation of threats, leveraging an industry-recognized framework to guide threat decision-making and protection measures?",VPM-04,esx-9.supported
UEM-06.1,Are all relevant interactive-use endpoints configured to require an automatic lock screen?,IAC-24,vm-9.vmrc-lock
UEM-07.1,"Are changes to endpoint operating systems, patch levels, and/or applications managed through the organizational change management process?",CFG-02,vcf-9.secure-baseline
UEM-08.1,Is information protected from unauthorized disclosure on managed endpoints with storage encryption?,CRY-05,"esx-9.memory-tiering-encryption, esx-9.tpm-configuration, vsan-9.encryption-rest"
UEM-10.1,Are software firewalls configured on managed endpoints?,END-05,"esx-9.firewall-restrict-access, vcenter-9.vami-firewall-restrict-access"
